source_record_id,billing_account_id,invoice_month,usage_start_time,usage_end_time,project_id,project_name,service_description,sku_description,resource_name,location,usage_amount,usage_unit,list_cost,cost,currency,currency_conversion_rate,credits,cost_type,labels,is_deliberate_anomaly,data_quality_scenario
gcp-2026-04-03-finops-data-2001-04-02,000000-111111-222222,202604,2026-04-03T00:00:00+00:00,2026-04-04T00:00:00+00:00,finops-data-2001,analytics-development,Cloud SQL,Cloud SQL for PostgreSQL: Regional vCPU,cloudsql-2001-04-02,us-central1,186.9462,vCPU-hours,15.4418,13.834,USD,1.0,"[{""amount"":-1.1067,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-04-03-finops-data-2001-05-01,000000-111111-222222,202604,2026-04-03T00:00:00+00:00,2026-04-04T00:00:00+00:00,finops-data-2001,analytics-development,Cloud Logging,Log Storage,log-sink-2001-05-01,us-central1,138.0699,GiBy,69.035,63.5122,USD,1.0,[],regular,"{""application"":""shared-logging"",""cost_center"":""cc-shared"",""environment"":""development"",""team"":""platform""}",False,valid
gcp-2026-04-03-finops-data-2001-05-02,000000-111111-222222,202604,2026-04-03T00:00:00+00:00,2026-04-04T00:00:00+00:00,finops-data-2001,analytics-development,Cloud Logging,Log Storage,log-sink-2001-05-02,us-central1,147.3902,GiBy,73.6951,67.7995,USD,1.0,[],regular,"{""application"":""shared-logging"",""cost_center"":""cc-shared"",""environment"":""development"",""team"":""platform""}",False,valid
gcp-2026-04-04-finops-prod-1001-01-01,000000-111111-222222,202604,2026-04-04T00:00:00+00:00,2026-04-05T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Compute Engine,N2 Instance Core running in Americas,instance-1001-01-01,us-central1,1446.2811,vCPU-hours,45.7184,41.219,USD,1.0,"[{""amount"":-4.1219,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-04-04-finops-prod-1001-01-02,000000-111111-222222,202604,2026-04-04T00:00:00+00:00,2026-04-05T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Compute Engine,N2 Instance Core running in Americas,instance-1001-01-02,us-central1,1633.4963,vCPU-hours,51.6365,46.5546,USD,1.0,"[{""amount"":-4.6555,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-04-04-finops-prod-1001-02-01,000000-111111-222222,202604,2026-04-04T00:00:00+00:00,2026-04-05T00:00:00+00:00,finops-prod-1001,customer-platform-prod,BigQuery,Analysis in US,bq-job-1001-02-01,us-central1,12.0966,TiBy,75.6036,75.6036,USD,1.0,"[{""amount"":-3.7802,""name"":""Promotion"",""type"":""PROMOTION""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-04-04-finops-prod-1001-02-02,000000-111111-222222,202604,2026-04-04T00:00:00+00:00,2026-04-05T00:00:00+00:00,finops-prod-1001,customer-platform-prod,BigQuery,Analysis in US,bq-job-1001-02-02,us-central1,12.9872,TiBy,81.17,81.17,USD,1.0,"[{""amount"":-4.0585,""name"":""Promotion"",""type"":""PROMOTION""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-04-04-finops-prod-1001-03-01,000000-111111-222222,202604,2026-04-04T00:00:00+00:00,2026-04-05T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud Storage,Standard Storage US Multi-region,bucket-1001-03-01,us-central1,311.9973,GiBy-month,8.1119,7.4879,USD,1.0,[],regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-04-04-finops-prod-1001-03-02,000000-111111-222222,202604,2026-04-04T00:00:00+00:00,2026-04-05T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud Storage,Standard Storage US Multi-region,bucket-1001-03-02,us-central1,316.5156,GiBy-month,8.2294,7.5964,USD,1.0,[],regular,{},False,untagged
gcp-2026-04-04-finops-prod-1001-04-01,000000-111111-222222,202604,2026-04-04T00:00:00+00:00,2026-04-05T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud SQL,Cloud SQL for PostgreSQL: Regional vCPU,cloudsql-1001-04-01,us-central1,453.4557,vCPU-hours,37.4554,33.5557,USD,1.0,"[{""amount"":-2.6845,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-04-04-finops-prod-1001-04-02,000000-111111-222222,202604,2026-04-04T00:00:00+00:00,2026-04-05T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud SQL,Cloud SQL for PostgreSQL: Regional vCPU,cloudsql-1001-04-02,us-central1,421.1672,vCPU-hours,34.7884,31.1664,USD,1.0,"[{""amount"":-2.4933,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-04-04-finops-prod-1001-05-01,000000-111111-222222,202604,2026-04-04T00:00:00+00:00,2026-04-05T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud Logging,Log Storage,log-sink-1001-05-01,us-central1,280.0437,GiBy,140.0218,128.8201,USD,1.0,[],regular,"{""application"":""shared-logging"",""cost_center"":""cc-shared"",""environment"":""production"",""team"":""platform""}",False,valid
gcp-2026-04-04-finops-prod-1001-05-02,000000-111111-222222,202604,2026-04-04T00:00:00+00:00,2026-04-05T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud Logging,Log Storage,log-sink-1001-05-02,us-central1,302.2785,GiBy,151.1392,139.0481,USD,1.0,[],regular,{},False,untagged
gcp-2026-04-04-finops-data-2001-01-01,000000-111111-222222,202604,2026-04-04T00:00:00+00:00,2026-04-05T00:00:00+00:00,finops-data-2001,analytics-development,Compute Engine,N2 Instance Core running in Americas,instance-2001-01-01,us-central1,616.3387,vCPU-hours,19.4831,17.5657,USD,1.0,"[{""amount"":-1.7566,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-04-04-finops-data-2001-01-02,000000-111111-222222,202604,2026-04-04T00:00:00+00:00,2026-04-05T00:00:00+00:00,finops-data-2001,analytics-development,Compute Engine,N2 Instance Core running in Americas,instance-2001-01-02,us-central1,711.9336,vCPU-hours,22.5049,20.2901,USD,1.0,"[{""amount"":-2.029,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-04-04-finops-data-2001-02-01,000000-111111-222222,202604,2026-04-04T00:00:00+00:00,2026-04-05T00:00:00+00:00,finops-data-2001,analytics-development,BigQuery,Analysis in US,bq-job-2001-02-01,us-central1,5.3181,TiBy,33.2384,33.2384,USD,1.0,"[{""amount"":-1.6619,""name"":""Promotion"",""type"":""PROMOTION""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-04-04-finops-data-2001-02-02,000000-111111-222222,202604,2026-04-04T00:00:00+00:00,2026-04-05T00:00:00+00:00,finops-data-2001,analytics-development,BigQuery,Analysis in US,bq-job-2001-02-02,us-central1,5.4408,TiBy,34.0048,34.0048,USD,1.0,"[{""amount"":-1.7002,""name"":""Promotion"",""type"":""PROMOTION""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-04-04-finops-data-2001-03-01,000000-111111-222222,202604,2026-04-04T00:00:00+00:00,2026-04-05T00:00:00+00:00,finops-data-2001,analytics-development,Cloud Storage,Standard Storage US Multi-region,bucket-2001-03-01,us-central1,157.7152,GiBy-month,4.1006,3.7852,USD,1.0,[],regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-04-04-finops-data-2001-03-02,000000-111111-222222,202604,2026-04-04T00:00:00+00:00,2026-04-05T00:00:00+00:00,finops-data-2001,analytics-development,Cloud Storage,Standard Storage US Multi-region,bucket-2001-03-02,us-central1,148.221,GiBy-month,3.8537,3.5573,USD,1.0,[],regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-04-04-finops-data-2001-04-01,000000-111111-222222,202604,2026-04-04T00:00:00+00:00,2026-04-05T00:00:00+00:00,finops-data-2001,analytics-development,Cloud SQL,Cloud SQL for PostgreSQL: Regional vCPU,cloudsql-2001-04-01,us-central1,198.3325,vCPU-hours,16.3823,14.6766,USD,1.0,"[{""amount"":-1.1741,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-04-04-finops-data-2001-04-02,000000-111111-222222,202604,2026-04-04T00:00:00+00:00,2026-04-05T00:00:00+00:00,finops-data-2001,analytics-development,Cloud SQL,Cloud SQL for PostgreSQL: Regional vCPU,cloudsql-2001-04-02,us-central1,187.4587,vCPU-hours,15.4841,13.8719,USD,1.0,"[{""amount"":-1.1098,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-04-04-finops-data-2001-05-01,000000-111111-222222,202604,2026-04-04T00:00:00+00:00,2026-04-05T00:00:00+00:00,finops-data-2001,analytics-development,Cloud Logging,Log Storage,log-sink-2001-05-01,us-central1,123.8631,GiBy,61.9315,56.977,USD,1.0,[],regular,{},False,untagged
gcp-2026-04-04-finops-data-2001-05-02,000000-111111-222222,202604,2026-04-04T00:00:00+00:00,2026-04-05T00:00:00+00:00,finops-data-2001,analytics-development,Cloud Logging,Log Storage,log-sink-2001-05-02,us-central1,142.9438,GiBy,71.4719,65.7541,USD,1.0,[],regular,"{""application"":""shared-logging"",""cost_center"":""cc-shared"",""environment"":""development"",""team"":""platform""}",False,valid
gcp-2026-04-05-finops-prod-1001-01-01,000000-111111-222222,202604,2026-04-05T00:00:00+00:00,2026-04-06T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Compute Engine,N2 Instance Core running in Americas,instance-1001-01-01,us-central1,1522.4887,vCPU-hours,48.1274,43.3909,USD,1.0,"[{""amount"":-4.3391,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-04-05-finops-prod-1001-01-02,000000-111111-222222,202604,2026-04-05T00:00:00+00:00,2026-04-06T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Compute Engine,N2 Instance Core running in Americas,instance-1001-01-02,us-central1,1427.5944,vCPU-hours,45.1277,40.6864,USD,1.0,"[{""amount"":-4.0686,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-04-05-finops-prod-1001-02-01,000000-111111-222222,202604,2026-04-05T00:00:00+00:00,2026-04-06T00:00:00+00:00,finops-prod-1001,customer-platform-prod,BigQuery,Analysis in US,bq-job-1001-02-01,us-central1,12.3125,TiBy,76.9533,76.9533,USD,1.0,"[{""amount"":-3.8477,""name"":""Promotion"",""type"":""PROMOTION""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-04-05-finops-prod-1001-02-02,000000-111111-222222,202604,2026-04-05T00:00:00+00:00,2026-04-06T00:00:00+00:00,finops-prod-1001,customer-platform-prod,BigQuery,Analysis in US,bq-job-1001-02-02,us-central1,10.8405,TiBy,67.7534,67.7534,USD,1.0,"[{""amount"":-3.3877,""name"":""Promotion"",""type"":""PROMOTION""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-04-05-finops-prod-1001-03-01,000000-111111-222222,202604,2026-04-05T00:00:00+00:00,2026-04-06T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud Storage,Standard Storage US Multi-region,bucket-1001-03-01,us-central1,322.2294,GiBy-month,8.378,7.7335,USD,1.0,[],regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-04-05-finops-prod-1001-03-02,000000-111111-222222,202604,2026-04-05T00:00:00+00:00,2026-04-06T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud Storage,Standard Storage US Multi-region,bucket-1001-03-02,us-central1,327.5744,GiBy-month,8.5169,7.8618,USD,1.0,[],regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-04-05-finops-prod-1001-04-01,000000-111111-222222,202604,2026-04-05T00:00:00+00:00,2026-04-06T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud SQL,Cloud SQL for PostgreSQL: Regional vCPU,cloudsql-1001-04-01,us-central1,427.1911,vCPU-hours,35.286,31.6121,USD,1.0,"[{""amount"":-2.529,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-04-05-finops-prod-1001-04-02,000000-111111-222222,202604,2026-04-05T00:00:00+00:00,2026-04-06T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud SQL,Cloud SQL for PostgreSQL: Regional vCPU,cloudsql-1001-04-02,us-central1,384.0975,vCPU-hours,31.7265,28.4232,USD,1.0,"[{""amount"":-2.2739,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-04-05-finops-prod-1001-05-01,000000-111111-222222,202604,2026-04-05T00:00:00+00:00,2026-04-06T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud Logging,Log Storage,log-sink-1001-05-01,us-central1,276.3681,GiBy,138.1841,127.1293,USD,1.0,[],regular,"{""application"":""shared-logging"",""cost_center"":""cc-shared"",""environment"":""production"",""team"":""platform""}",False,valid
gcp-2026-04-05-finops-prod-1001-05-02,000000-111111-222222,202604,2026-04-05T00:00:00+00:00,2026-04-06T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud Logging,Log Storage,log-sink-1001-05-02,us-central1,288.081,GiBy,144.0405,132.5173,USD,1.0,[],regular,"{""application"":""shared-logging"",""cost_center"":""cc-shared"",""environment"":""production"",""team"":""platform""}",False,valid
gcp-2026-04-05-finops-data-2001-01-01,000000-111111-222222,202604,2026-04-05T00:00:00+00:00,2026-04-06T00:00:00+00:00,finops-data-2001,analytics-development,Compute Engine,N2 Instance Core running in Americas,instance-2001-01-01,us-central1,710.812,vCPU-hours,22.4695,20.2581,USD,1.0,"[{""amount"":-2.0258,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-04-05-finops-data-2001-01-02,000000-111111-222222,202604,2026-04-05T00:00:00+00:00,2026-04-06T00:00:00+00:00,finops-data-2001,analytics-development,Compute Engine,N2 Instance Core running in Americas,instance-2001-01-02,us-central1,660.8403,vCPU-hours,20.8898,18.8339,USD,1.0,"[{""amount"":-1.8834,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-04-05-finops-data-2001-02-01,000000-111111-222222,202604,2026-04-05T00:00:00+00:00,2026-04-06T00:00:00+00:00,finops-data-2001,analytics-development,BigQuery,Analysis in US,bq-job-2001-02-01,us-central1,5.3719,TiBy,33.5744,33.5744,USD,1.0,"[{""amount"":-1.6787,""name"":""Promotion"",""type"":""PROMOTION""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-04-05-finops-data-2001-02-02,000000-111111-222222,202604,2026-04-05T00:00:00+00:00,2026-04-06T00:00:00+00:00,finops-data-2001,analytics-development,BigQuery,Analysis in US,bq-job-2001-02-02,us-central1,5.0073,TiBy,31.2956,31.2956,USD,1.0,"[{""amount"":-1.5648,""name"":""Promotion"",""type"":""PROMOTION""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-04-05-finops-data-2001-03-01,000000-111111-222222,202604,2026-04-05T00:00:00+00:00,2026-04-06T00:00:00+00:00,finops-data-2001,analytics-development,Cloud Storage,Standard Storage US Multi-region,bucket-2001-03-01,us-central1,152.5676,GiBy-month,3.9668,3.6616,USD,1.0,[],regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-04-05-finops-data-2001-03-02,000000-111111-222222,202604,2026-04-05T00:00:00+00:00,2026-04-06T00:00:00+00:00,finops-data-2001,analytics-development,Cloud Storage,Standard Storage US Multi-region,bucket-2001-03-02,us-central1,157.2519,GiBy-month,4.0885,3.774,USD,1.0,[],regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-04-05-finops-data-2001-04-01,000000-111111-222222,202604,2026-04-05T00:00:00+00:00,2026-04-06T00:00:00+00:00,finops-data-2001,analytics-development,Cloud SQL,Cloud SQL for PostgreSQL: Regional vCPU,cloudsql-2001-04-01,us-central1,195.7015,vCPU-hours,16.1649,14.4819,USD,1.0,"[{""amount"":-1.1586,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-04-05-finops-data-2001-04-02,000000-111111-222222,202604,2026-04-05T00:00:00+00:00,2026-04-06T00:00:00+00:00,finops-data-2001,analytics-development,Cloud SQL,Cloud SQL for PostgreSQL: Regional vCPU,cloudsql-2001-04-02,us-central1,200.1516,vCPU-hours,16.5325,14.8112,USD,1.0,"[{""amount"":-1.1849,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
