source_record_id,bill_billing_period_start_date,bill_billing_period_end_date,line_item_usage_start_date,line_item_usage_end_date,bill_payer_account_id,line_item_usage_account_id,account_name,product_product_name,line_item_usage_type,line_item_operation,product_region,line_item_resource_id,line_item_usage_amount,pricing_unit,pricing_public_on_demand_rate,pricing_public_on_demand_cost,line_item_unblended_rate,line_item_unblended_cost,line_item_line_item_type,pricing_term,currency,team,application,environment,cost_center,resource_tags,is_deliberate_anomaly,data_quality_scenario
aws-2026-04-03-222222222222-04-01,2026-04-01,2026-05-01,2026-04-03T00:00:00+00:00,2026-04-04T00:00:00+00:00,999999999999,222222222222,development-account,AWS Lambda,Lambda-GB-Second,Invoke,us-east-1,function-2222-04-01,1750205.1396,GB-Seconds,1.66667e-05,29.1701,1.55e-05,27.1282,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-04-03-222222222222-04-02,2026-04-01,2026-05-01,2026-04-03T00:00:00+00:00,2026-04-04T00:00:00+00:00,999999999999,222222222222,development-account,AWS Lambda,Lambda-GB-Second,Invoke,us-east-1,function-2222-04-02,1894419.7438,GB-Seconds,1.66667e-05,31.5737,1.55e-05,29.3635,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-04-03-222222222222-05-01,2026-04-01,2026-05-01,2026-04-03T00:00:00+00:00,2026-04-04T00:00:00+00:00,999999999999,222222222222,development-account,AmazonCloudWatch,DataProcessing-Bytes,PutLogEvents,us-east-1,log-group-2222-05-01,83.9728,GB,0.5,41.9864,0.46,38.6275,Usage,OnDemand,USD,Platform,Shared-Observability,development,CC-SHARED,"{""application"":""Shared-Observability"",""cost_center"":""CC-SHARED"",""environment"":""development"",""team"":""Platform""}",False,valid
aws-2026-04-03-222222222222-05-02,2026-04-01,2026-05-01,2026-04-03T00:00:00+00:00,2026-04-04T00:00:00+00:00,999999999999,222222222222,development-account,AmazonCloudWatch,DataProcessing-Bytes,PutLogEvents,us-east-1,log-group-2222-05-02,89.407,GB,0.5,44.7035,0.46,41.1272,Usage,OnDemand,USD,Platform,Shared-Observability,development,CC-SHARED,"{""application"":""Shared-Observability"",""cost_center"":""CC-SHARED"",""environment"":""development"",""team"":""Platform""}",False,valid
aws-2026-04-04-111111111111-01-01,2026-04-01,2026-05-01,2026-04-04T00:00:00+00:00,2026-04-05T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Elastic Compute Cloud - Compute,BoxUsage:m5.large,RunInstances,us-east-1,i-1111-01-01,1136.7023,Hrs,0.096,109.1234,0.084,95.483,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-04-04-111111111111-01-02,2026-04-01,2026-05-01,2026-04-04T00:00:00+00:00,2026-04-05T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Elastic Compute Cloud - Compute,BoxUsage:m5.large,RunInstances,us-east-1,i-1111-01-02,1140.1833,Hrs,0.096,109.4576,0.084,95.7754,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-04-04-111111111111-02-01,2026-04-01,2026-05-01,2026-04-04T00:00:00+00:00,2026-04-05T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Simple Storage Service,TimedStorage-ByteHrs,StandardStorage,us-east-1,bucket-1111-02-01,210.6268,GB-Mo,0.023,4.8444,0.0215,4.5285,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-04-04-111111111111-02-02,2026-04-01,2026-05-01,2026-04-04T00:00:00+00:00,2026-04-05T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Simple Storage Service,TimedStorage-ByteHrs,StandardStorage,us-east-1,bucket-1111-02-02,211.5115,GB-Mo,0.023,4.8648,0.0215,4.5475,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-04-04-111111111111-03-01,2026-04-01,2026-05-01,2026-04-04T00:00:00+00:00,2026-04-05T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Relational Database Service,InstanceUsage:db.m5.large,CreateDBInstance,us-east-1,db-1111-03-01,232.3608,Hrs,0.192,44.6133,0.17,39.5013,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-04-04-111111111111-03-02,2026-04-01,2026-05-01,2026-04-04T00:00:00+00:00,2026-04-05T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Relational Database Service,InstanceUsage:db.m5.large,CreateDBInstance,us-east-1,db-1111-03-02,207.6846,Hrs,0.192,39.8754,0.17,35.3064,Usage,OnDemand,USD,,,,,{},False,untagged
aws-2026-04-04-111111111111-04-01,2026-04-01,2026-05-01,2026-04-04T00:00:00+00:00,2026-04-05T00:00:00+00:00,999999999999,111111111111,production-account,AWS Lambda,Lambda-GB-Second,Invoke,us-east-1,function-1111-04-01,4840208.6393,GB-Seconds,1.66667e-05,80.6703,1.55e-05,75.0232,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-04-04-111111111111-04-02,2026-04-01,2026-05-01,2026-04-04T00:00:00+00:00,2026-04-05T00:00:00+00:00,999999999999,111111111111,production-account,AWS Lambda,Lambda-GB-Second,Invoke,us-east-1,function-1111-04-02,4127088.1069,GB-Seconds,1.66667e-05,68.7849,1.55e-05,63.9699,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-04-04-111111111111-05-01,2026-04-01,2026-05-01,2026-04-04T00:00:00+00:00,2026-04-05T00:00:00+00:00,999999999999,111111111111,production-account,AmazonCloudWatch,DataProcessing-Bytes,PutLogEvents,us-east-1,log-group-1111-05-01,205.6146,GB,0.5,102.8073,0.46,94.5827,Usage,OnDemand,USD,Platform,Shared-Observability,production,CC-SHARED,"{""application"":""Shared-Observability"",""cost_center"":""CC-SHARED"",""environment"":""production"",""team"":""Platform""}",False,valid
aws-2026-04-04-111111111111-05-02,2026-04-01,2026-05-01,2026-04-04T00:00:00+00:00,2026-04-05T00:00:00+00:00,999999999999,111111111111,production-account,AmazonCloudWatch,DataProcessing-Bytes,PutLogEvents,us-east-1,log-group-1111-05-02,236.9625,GB,0.5,118.4813,0.46,109.0028,Usage,OnDemand,USD,Platform,Shared-Observability,production,CC-SHARED,"{""application"":""Shared-Observability"",""cost_center"":""CC-SHARED"",""environment"":""production"",""team"":""Platform""}",False,valid
aws-2026-04-04-222222222222-01-01,2026-04-01,2026-05-01,2026-04-04T00:00:00+00:00,2026-04-05T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Elastic Compute Cloud - Compute,BoxUsage:m5.large,RunInstances,us-east-1,i-2222-01-01,417.9237,Hrs,0.096,40.1207,0.084,35.1056,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-04-04-222222222222-01-02,2026-04-01,2026-05-01,2026-04-04T00:00:00+00:00,2026-04-05T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Elastic Compute Cloud - Compute,BoxUsage:m5.large,RunInstances,us-east-1,i-2222-01-02,400.2648,Hrs,0.096,38.4254,0.084,33.6222,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-04-04-222222222222-02-01,2026-04-01,2026-05-01,2026-04-04T00:00:00+00:00,2026-04-05T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Simple Storage Service,TimedStorage-ByteHrs,StandardStorage,us-east-1,bucket-2222-02-01,89.6011,GB-Mo,0.023,2.0608,0.0215,1.9264,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-04-04-222222222222-02-02,2026-04-01,2026-05-01,2026-04-04T00:00:00+00:00,2026-04-05T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Simple Storage Service,TimedStorage-ByteHrs,StandardStorage,us-east-1,bucket-2222-02-02,91.7152,GB-Mo,0.023,2.1094,0.0215,1.9719,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-04-04-222222222222-03-01,2026-04-01,2026-05-01,2026-04-04T00:00:00+00:00,2026-04-05T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Relational Database Service,InstanceUsage:db.m5.large,CreateDBInstance,us-east-1,db-2222-03-01,78.9793,Hrs,0.192,15.164,0.17,13.4265,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-04-04-222222222222-03-02,2026-04-01,2026-05-01,2026-04-04T00:00:00+00:00,2026-04-05T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Relational Database Service,InstanceUsage:db.m5.large,CreateDBInstance,us-east-1,db-2222-03-02,92.3185,Hrs,0.192,17.7252,0.17,15.6941,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-04-04-222222222222-04-01,2026-04-01,2026-05-01,2026-04-04T00:00:00+00:00,2026-04-05T00:00:00+00:00,999999999999,222222222222,development-account,AWS Lambda,Lambda-GB-Second,Invoke,us-east-1,function-2222-04-01,1728335.0294,GB-Seconds,1.66667e-05,28.8056,1.55e-05,26.7892,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-04-04-222222222222-04-02,2026-04-01,2026-05-01,2026-04-04T00:00:00+00:00,2026-04-05T00:00:00+00:00,999999999999,222222222222,development-account,AWS Lambda,Lambda-GB-Second,Invoke,us-east-1,function-2222-04-02,1617351.4686,GB-Seconds,1.66667e-05,26.9559,1.55e-05,25.0689,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-04-04-222222222222-05-01,2026-04-01,2026-05-01,2026-04-04T00:00:00+00:00,2026-04-05T00:00:00+00:00,999999999999,222222222222,development-account,AmazonCloudWatch,DataProcessing-Bytes,PutLogEvents,us-east-1,log-group-2222-05-01,84.6665,GB,0.5,42.3332,0.46,38.9466,Usage,OnDemand,USD,Platform,Shared-Observability,development,CC-SHARED,"{""application"":""Shared-Observability"",""cost_center"":""CC-SHARED"",""environment"":""development"",""team"":""Platform""}",False,valid
aws-2026-04-04-222222222222-05-02,2026-04-01,2026-05-01,2026-04-04T00:00:00+00:00,2026-04-05T00:00:00+00:00,999999999999,222222222222,development-account,AmazonCloudWatch,DataProcessing-Bytes,PutLogEvents,us-east-1,log-group-2222-05-02,82.777,GB,0.5,41.3885,0.46,38.0774,Usage,OnDemand,USD,Platform,Shared-Observability,development,CC-SHARED,"{""application"":""Shared-Observability"",""cost_center"":""CC-SHARED"",""environment"":""development"",""team"":""Platform""}",False,valid
aws-2026-04-05-111111111111-01-01,2026-04-01,2026-05-01,2026-04-05T00:00:00+00:00,2026-04-06T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Elastic Compute Cloud - Compute,BoxUsage:m5.large,RunInstances,us-east-1,i-1111-01-01,987.3345,Hrs,0.096,94.7841,0.084,82.9361,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-04-05-111111111111-01-02,2026-04-01,2026-05-01,2026-04-05T00:00:00+00:00,2026-04-06T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Elastic Compute Cloud - Compute,BoxUsage:m5.large,RunInstances,us-east-1,i-1111-01-02,1021.4514,Hrs,0.096,98.0593,0.084,85.8019,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-04-05-111111111111-02-01,2026-04-01,2026-05-01,2026-04-05T00:00:00+00:00,2026-04-06T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Simple Storage Service,TimedStorage-ByteHrs,StandardStorage,us-east-1,bucket-1111-02-01,250.8309,GB-Mo,0.023,5.7691,0.0215,5.3929,Usage,OnDemand,USD,,,,,{},False,untagged
aws-2026-04-05-111111111111-02-02,2026-04-01,2026-05-01,2026-04-05T00:00:00+00:00,2026-04-06T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Simple Storage Service,TimedStorage-ByteHrs,StandardStorage,us-east-1,bucket-1111-02-02,221.7386,GB-Mo,0.023,5.1,0.0215,4.7674,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-04-05-111111111111-03-01,2026-04-01,2026-05-01,2026-04-05T00:00:00+00:00,2026-04-06T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Relational Database Service,InstanceUsage:db.m5.large,CreateDBInstance,us-east-1,db-1111-03-01,203.655,Hrs,0.192,39.1018,0.17,34.6214,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-04-05-111111111111-03-02,2026-04-01,2026-05-01,2026-04-05T00:00:00+00:00,2026-04-06T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Relational Database Service,InstanceUsage:db.m5.large,CreateDBInstance,us-east-1,db-1111-03-02,234.8142,Hrs,0.192,45.0843,0.17,39.9184,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-04-05-111111111111-04-01,2026-04-01,2026-05-01,2026-04-05T00:00:00+00:00,2026-04-06T00:00:00+00:00,999999999999,111111111111,production-account,AWS Lambda,Lambda-GB-Second,Invoke,us-east-1,function-1111-04-01,4475403.9237,GB-Seconds,1.66667e-05,74.5902,1.55e-05,69.3688,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-04-05-111111111111-04-02,2026-04-01,2026-05-01,2026-04-05T00:00:00+00:00,2026-04-06T00:00:00+00:00,999999999999,111111111111,production-account,AWS Lambda,Lambda-GB-Second,Invoke,us-east-1,function-1111-04-02,4776747.298,GB-Seconds,1.66667e-05,79.6126,1.55e-05,74.0396,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-04-05-111111111111-05-01,2026-04-01,2026-05-01,2026-04-05T00:00:00+00:00,2026-04-06T00:00:00+00:00,999999999999,111111111111,production-account,AmazonCloudWatch,DataProcessing-Bytes,PutLogEvents,us-east-1,log-group-1111-05-01,206.8619,GB,0.5,103.4309,0.46,95.1565,Usage,OnDemand,USD,Platform,Shared-Observability,production,CC-SHARED,"{""application"":""Shared-Observability"",""cost_center"":""CC-SHARED"",""environment"":""production"",""team"":""Platform""}",False,valid
aws-2026-04-05-111111111111-05-02,2026-04-01,2026-05-01,2026-04-05T00:00:00+00:00,2026-04-06T00:00:00+00:00,999999999999,111111111111,production-account,AmazonCloudWatch,DataProcessing-Bytes,PutLogEvents,us-east-1,log-group-1111-05-02,221.561,GB,0.5,110.7805,0.46,101.9181,Usage,OnDemand,USD,Platform,Shared-Observability,production,CC-SHARED,"{""application"":""Shared-Observability"",""cost_center"":""CC-SHARED"",""environment"":""production"",""team"":""Platform""}",False,valid
aws-2026-04-05-222222222222-01-01,2026-04-01,2026-05-01,2026-04-05T00:00:00+00:00,2026-04-06T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Elastic Compute Cloud - Compute,BoxUsage:m5.large,RunInstances,us-east-1,i-2222-01-01,439.2424,Hrs,0.096,42.1673,0.084,36.8964,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-04-05-222222222222-01-02,2026-04-01,2026-05-01,2026-04-05T00:00:00+00:00,2026-04-06T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Elastic Compute Cloud - Compute,BoxUsage:m5.large,RunInstances,us-east-1,i-2222-01-02,460.6699,Hrs,0.096,44.2243,0.084,38.6963,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-04-05-222222222222-02-01,2026-04-01,2026-05-01,2026-04-05T00:00:00+00:00,2026-04-06T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Simple Storage Service,TimedStorage-ByteHrs,StandardStorage,us-east-1,bucket-2222-02-01,89.2277,GB-Mo,0.023,2.0522,0.0215,1.9184,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-04-05-222222222222-02-02,2026-04-01,2026-05-01,2026-04-05T00:00:00+00:00,2026-04-06T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Simple Storage Service,TimedStorage-ByteHrs,StandardStorage,us-east-1,bucket-2222-02-02,97.5824,GB-Mo,0.023,2.2444,0.0215,2.098,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-04-05-222222222222-03-01,2026-04-01,2026-05-01,2026-04-05T00:00:00+00:00,2026-04-06T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Relational Database Service,InstanceUsage:db.m5.large,CreateDBInstance,us-east-1,db-2222-03-01,78.7955,Hrs,0.192,15.1287,0.17,13.3952,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-04-05-222222222222-03-02,2026-04-01,2026-05-01,2026-04-05T00:00:00+00:00,2026-04-06T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Relational Database Service,InstanceUsage:db.m5.large,CreateDBInstance,us-east-1,db-2222-03-02,82.6876,Hrs,0.192,15.876,0.17,14.0569,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-04-05-222222222222-04-01,2026-04-01,2026-05-01,2026-04-05T00:00:00+00:00,2026-04-06T00:00:00+00:00,999999999999,222222222222,development-account,AWS Lambda,Lambda-GB-Second,Invoke,us-east-1,function-2222-04-01,1662432.2568,GB-Seconds,1.66667e-05,27.7073,1.55e-05,25.7677,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
